,id,track_name,artist_name,artist_pop,artist_genres,album,track_pop,valence,energy,danceability,loudness,speechiness,acousticness,instrumentalness,liveness,mode,key,tempo,duration_ms,time_signature,mood
919,23TPP1eeElFfvYVznskwCY,Glitter,BENEE,67,alt z,FIRE ON MARZZ,66,0.58,0.589,0.801,-5.157,0.0485,0.0863,0.0,0.162,1,7,116.934,180147,4,feelgood
920,2RiBogNRfulkNf7fVbPOrJ,Saturday Sun,Vance Joy,74,folk-pop,Nation of Two,69,0.706,0.864,0.637,-4.381,0.0468,0.484,0.0,0.222,1,8,99.995,214720,4,feelgood
921,3InG9qXfDFKfDrzzUJh6tD,The Trouble With Us,Chet Faker,62,art pop,The Trouble With Us,46,0.829,0.713,0.831,-5.786,0.0661,0.331,0.000679,0.16,1,2,121.091,222067,4,feelgood
922,41iJtEHisXYp0Cmv1Q2hA1,World Of Our Love,Client Liaison,43,australian indie,Diplomatic Immunity,34,0.615,0.876,0.85,-7.262,0.048,0.0318,0.000179,0.0989,1,0,117.028,270688,4,feelgood
923,22VdIZQfgXJea34mQxlt81,Can't Feel My Face,The Weeknd,93,canadian contemporary r&b,Beauty Behind The Madness,81,0.583,0.769,0.705,-5.526,0.0425,0.113,0.0,0.105,0,9,107.949,213520,4,feelgood
924,1UZOjK1BwmwWU14Erba9CZ,Malibu,Miley Cyrus,80,dance pop,Younger Now,74,0.343,0.781,0.573,-6.406,0.0555,0.0767,2.64e-05,0.0813,1,8,139.934,231907,4,feelgood
925,3uwnnTQcHM1rDqSfA4gQNz,Cool for the Summer,Demi Lovato,79,dance pop,Confident,79,0.336,0.61,0.583,-5.639,0.0382,0.00425,0.000105,0.14,0,5,114.06,214740,4,feelgood
926,4K7RF8MHqZZ0kkWeKpuhA0,Between You & I,Kita Alexander,44,aussietronica,Between You & I,41,0.525,0.888,0.567,-4.459,0.0474,0.133,0.0,0.219,1,7,125.046,253900,4,feelgood
927,5lwQGZYF4BXOzFtXc5zk8q,"Head Over Heels - Dave Bascombe 7"" N.Mix",Tears For Fears,72,new romantic,Songs From The Big Chair (Deluxe),68,0.642,0.739,0.623,-8.116,0.0244,0.338,1.88e-05,0.109,1,7,95.007,257316,4,feelgood
928,4NnWuGQujzWUEg0uZokO5M,Just Like Heaven,The Cure,75,new wave,"Kiss Me, Kiss Me, Kiss Me",72,0.48,0.94,0.437,-6.946,0.0426,0.0524,0.000573,0.222,1,9,151.417,212013,4,feelgood
929,6aBUnkXuCEQQHAlTokv9or,This Must Be the Place (Naive Melody) - 2005 Remaster,Talking Heads,68,art punk,Speaking in Tongues (Deluxe Version),70,0.966,0.641,0.942,-10.15,0.0333,0.331,0.179,0.028,1,7,114.443,296147,4,feelgood
930,3xzRBn3ywzobJrc1efC7Sb,I Melt with You,Modern English,49,new romantic,After the Snow,55,0.672,0.801,0.535,-11.734,0.0345,0.00103,0.00329,0.0676,1,0,155.571,251573,4,feelgood
931,1BkY0N8ChFk2mdLbAUu8ZK,Pass The Dutchie,Musical Youth,57,uk reggae,Anthology,74,0.966,0.418,0.805,-14.374,0.0979,0.459,0.0,0.288,1,7,149.724,205427,4,feelgood
932,2j7z87EnqB1NFQts2db0VR,Don't Change,INXS,69,australian rock,Shabooh Shoobah (Remastered),59,0.155,0.81,0.206,-6.492,0.0423,5.93e-05,0.0644,0.0855,1,9,163.552,268200,4,feelgood
933,7L3b6iaVhDVjfo52Hbvh9Z,Edge of Seventeen - 2016 Remaster,Stevie Nicks,64,album rock,Bella Donna (2016 Remastered),69,0.658,0.804,0.591,-7.299,0.0454,0.327,5.98e-06,0.0818,1,0,111.457,329413,4,feelgood
934,7jIAttgQTpLDoNtykIQXjH,Blister In The Sun,Violent Femmes,56,acoustic punk,Violent Femmes,70,0.882,0.537,0.726,-8.896,0.114,0.316,0.0,0.0707,1,0,96.889,145707,4,feelgood
935,254bXAqt3zP6P50BdQvEsq,Everywhere - 2017 Remaster,Fleetwood Mac,78,album rock,Tango In the Night (Deluxe Edition),78,0.731,0.487,0.73,-10.991,0.0303,0.258,0.01,0.0852,1,4,114.965,226653,4,feelgood
936,4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,Tears For Fears,72,new romantic,Songs From The Big Chair (Super Deluxe Edition),86,0.535,0.795,0.645,-12.095,0.0527,0.347,0.00389,0.104,1,7,112.067,251489,4,feelgood
937,4CRpOsjhvgxjF7rQufmyZ1,Inbetween Days,The Cure,75,new wave,The Head On The Door,68,0.735,0.836,0.546,-6.321,0.0317,0.107,0.583,0.166,1,9,142.605,177987,4,feelgood
938,38Ngied9rBORlAbLYNCl4k,Once in a Lifetime - 2005 Remaster,Talking Heads,68,art punk,Remain in Light (Deluxe Version),67,0.871,0.919,0.644,-6.289,0.0561,0.181,0.134,0.622,1,2,117.459,259907,4,feelgood
939,00W0z4GR2fU8v11dhszOdw,The Unguarded Moment - 2002 Digital Remaster,The Church,50,alternative rock,Of Skins And Heart,54,0.497,0.843,0.404,-5.793,0.0642,0.00547,0.000111,0.252,1,0,135.904,254400,4,feelgood
940,1VN2vWSkSmMKOhxr8lHzSx,Seven Wonders - 2017 Remaster,Fleetwood Mac,78,album rock,Tango In the Night (Deluxe Edition),65,0.634,0.625,0.707,-9.529,0.0303,0.0259,5.42e-05,0.104,1,4,119.049,222400,4,feelgood
941,4euAGZTszWPrriggYK0HG9,Lay All Your Love On Me,ABBA,79,europop,Super Trouper,74,0.71,0.727,0.678,-7.844,0.0258,0.117,0.00396,0.354,0,2,133.481,274467,4,feelgood
942,39lSeqnyjZJejRuaREfyLL,Hungry Like the Wolf - 2009 Remaster,Duran Duran,67,dance rock,Rio (Collector's Edition),72,0.685,0.812,0.691,-7.772,0.0558,0.0433,1.16e-06,0.299,1,0,127.568,220627,4,feelgood
943,3MrWxJaD2AT0W9DjWF64Vm,Come On Eileen,Dexys Midnight Runners,60,new romantic,Too Rye Ay,74,0.782,0.656,0.45,-7.049,0.0472,0.664,3.02e-06,0.259,1,2,106.61,287307,4,feelgood
944,3qLZ866ZfaK0B0R5FIqXLG,She Sells Sanctuary,The Cult,59,album rock,Love,70,0.419,0.765,0.55,-8.684,0.0287,4.76e-06,0.873,0.132,1,7,139.46,252533,4,feelgood
945,5jSz894ljfWE0IcHBSM39i,Raspberry Beret,Prince,70,funk,Around the World in a Day,66,0.91,0.67,0.761,-12.759,0.0438,0.21,0.000426,0.0685,1,2,120.752,215173,4,feelgood
946,4xiyq1iRdsxuU1BPUJ490Z,Close To Me,The Cure,75,new wave,The Head On The Door (Remastered),70,0.965,0.523,0.724,-11.139,0.116,0.0745,0.703,0.0811,1,11,185.075,203267,4,feelgood
947,5nNZTUzinBDsnj3U76NJFC,And She Was - 2005 Remaster,Talking Heads,68,art punk,Little Creatures,58,0.973,0.846,0.697,-5.471,0.03,0.0059,0.0256,0.0967,1,9,126.467,219413,4,feelgood
948,5J0aNEUTxJWKXnQmyY3vUp,Gypsy - 2016 Remaster,Fleetwood Mac,78,album rock,Mirage (Deluxe Edition),53,0.727,0.686,0.618,-9.926,0.0283,0.0351,0.0143,0.199,1,10,131.812,267034,4,feelgood
949,1BY1Vd2Bt6JPOhMvsIwtVv,Dancing With Myself,Billy Idol,67,album rock,Vital Idol,67,0.905,0.696,0.51,-10.83,0.0802,0.0157,0.000104,0.297,1,4,176.568,359733,4,feelgood
950,6NLLIPKjqFRnbCorRNTEHe,Express Yourself - Remix,N.W.A.,65,conscious hip hop,N.W.A. Greatest Hits,57,0.752,0.803,0.852,-6.929,0.264,0.00204,0.0,0.121,0,6,96.2,261400,4,feelgood
951,5fqcIHU6DhQtFKVO5XSdQs,Roam,The B-52's,59,art rock,Cosmic Thing,57,0.694,0.939,0.636,-5.551,0.0837,0.0485,6.69e-06,0.271,1,9,134.937,295133,4,feelgood
952,3BLewreWlYMr2MbVUBfBS2,Almost With You - 2002 Digital Remaster,The Church,50,alternative rock,The Blurred Crusade,45,0.608,0.816,0.366,-5.135,0.0331,0.000112,0.021,0.136,1,0,152.085,254360,4,feelgood
953,6QG0wcgoCsa9pqFyTg0rRO,Whip It,DEVO,54,alternative rock,Oh No It's Devo / Freedom Of Choice,51,0.961,0.716,0.768,-12.922,0.0625,0.0658,0.00213,0.0379,1,2,157.935,158107,4,feelgood
954,2FMcDUopGfjBh3xMsrm78S,I Want Candy,Bow Wow Wow,44,new romantic,We Are The '80s,58,0.775,0.639,0.688,-12.964,0.0648,0.0066,0.0596,0.0588,1,7,110.025,164307,4,feelgood
955,5I0WMWBGRuHiAwNa6yjm9r,Lucky Star,Madonna,76,dance pop,Madonna,42,0.933,0.814,0.803,-4.579,0.0381,0.198,1.18e-05,0.223,0,4,117.08,337840,4,feelgood
956,0tBTnrMcc91qKP9dHqhsS7,Steppin' Out,Joe Jackson,55,album rock,Night And Day,56,0.651,0.474,0.584,-9.431,0.0296,0.0366,0.000363,0.0518,1,11,160.173,262867,4,feelgood
957,1ChulFMnwxoD74Me8eX2TU,You Spin Me Round (Like a Record),Dead Or Alive,58,hi-nrg,Evolution: The Hits,75,0.918,0.963,0.554,-3.762,0.035,0.000244,0.0702,0.431,0,6,128.175,195147,4,feelgood
958,3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,The Human League,61,art rock,Dare!,75,0.958,0.738,0.731,-8.125,0.0377,0.184,0.0,0.214,0,9,117.656,236920,4,feelgood
959,6fBwVe6udYdnRqwqo06if8,I Would Die 4 U,Prince,70,funk,Purple Rain,60,0.639,0.75,0.731,-10.457,0.0321,0.0862,0.000388,0.202,1,2,135.406,178987,4,feelgood
960,029NqmIySn1kOY305AAhxT,Sledgehammer,Peter Gabriel,63,album rock,So (Remastered),64,0.424,0.685,0.657,-5.203,0.0334,0.0246,0.0,0.037,1,1,96.458,313533,4,feelgood
961,648BMGrt98kUbLo24A4vgj,Hip To Be Square,Huey Lewis & The News,63,album rock,Fore!,65,0.963,0.779,0.668,-11.089,0.0325,0.0025,0.000347,0.139,1,9,140.873,245467,4,feelgood
962,0QVlQTzp10Tj4Xql9ZRJzo,Rooms on Fire,Stevie Nicks,64,album rock,The Other Side of the Mirror,56,0.744,0.921,0.615,-4.676,0.041,0.0731,0.000179,0.443,0,9,126.947,274520,4,feelgood
963,6hHUiDe461VUoTHnsplRYs,What I Am,Edie Brickell & New Bohemians,44,lilith,Shooting Rubberbands At The Stars,57,0.571,0.677,0.619,-11.728,0.0746,0.624,6.46e-05,0.0589,0,11,177.873,296360,4,feelgood
964,78wTOLl1ANJtgOkOoNNZ06,Our Lips Are Sealed,The Go-Go's,54,album rock,Return To The Valley Of The Go-Go's,44,0.964,0.819,0.62,-8.789,0.05,0.0162,0.0,0.0412,1,8,131.223,165627,4,feelgood
965,7Mwj9zHvw0dFD7xfQKQw60,Modern Love - 2002 Remaster,David Bowie,76,art rock,Best of Bowie,49,0.956,0.915,0.468,-8.214,0.0356,0.00196,0.000546,0.1,1,0,91.128,237653,4,feelgood
966,1YGZyfvdgZxzipWoWYVKxi,Kids In America,Kim Wilde,57,europop,Kim Wilde,68,0.305,0.782,0.557,-3.899,0.0475,0.0953,6.75e-06,0.118,1,4,159.621,205533,4,feelgood
967,0BbyVc2FeJ1bcsYZ7qVvMi,This Time,INXS,69,australian rock,Listen Like Thieves (Remastered),42,0.554,0.873,0.516,-5.188,0.0428,0.000114,0.267,0.0845,1,7,132.878,189093,4,feelgood
968,6imjJij6aCM0IbbODUzJQn,Kickstart My Heart,Mötley Crüe,70,glam metal,Dr. Feelgood (Deluxe Version),77,0.233,0.977,0.465,-3.839,0.175,0.00111,0.00298,0.201,0,7,89.535,284027,4,feelgood
969,2dCmGcEOQrMQhMMS8Vj7Ca,Super Freak,Rick James,60,disco,Street Songs (Deluxe Edition),74,0.962,0.794,0.838,-8.245,0.0531,0.22,0.0,0.0575,0,9,132.446,205467,4,feelgood
970,67f8z1qeIKaVawWsYQkSHv,What's My Scene - 2005 Remaster,Hoodoo Gurus,50,australian alternative rock,Blow Your Cool,58,0.572,0.93,0.318,-2.677,0.0562,0.000479,0.000409,0.228,1,2,83.372,229373,4,feelgood
971,2u96akbqgCRtkjfLMYrgZo,Don't You (Forget About Me) - Remastered 2001,Simple Minds,66,art rock,Celebrate (Greatest Hits / Expanded Edition),73,0.675,0.788,0.666,-7.02,0.0276,0.0884,0.0628,0.298,1,2,111.257,260773,4,feelgood
972,3lGBRoe3c6oV398Xwgf7c7,The Tide Is High - Remastered,Blondie,68,candy pop,Autoamerican,52,0.969,0.8,0.777,-5.803,0.0276,0.181,0.00204,0.201,1,11,96.674,280267,4,feelgood
973,0PbAyLrJRDxckQBLQ2Addc,Sowing The Seeds Of Love,Tears For Fears,72,new romantic,The Seeds Of Love,63,0.682,0.795,0.209,-7.241,0.0443,0.0109,5.63e-05,0.355,1,0,171.975,376733,4,feelgood
974,5kz9GDBTX846OXwqWoyKzF,We Got The Beat,The Go-Go's,54,album rock,Beauty And The Beat,61,0.481,0.994,0.587,-5.61,0.045,0.155,0.0734,0.0319,1,2,151.941,153133,4,feelgood
975,7oX2VrT1LwzJqhYJZuxPkR,Dance Hall Days,Wang Chung,53,album rock,Music For Eighties,44,0.512,0.686,0.673,-11.098,0.0417,0.306,0.0101,0.318,1,0,102.726,234680,4,feelgood
976,1rSNjTJf2AsXnlj1I9a1fh,Six Months in a Leaky Boat,Split Enz,46,australian alternative rock,Time And Tide,48,0.212,0.784,0.337,-7.334,0.0359,0.118,0.000452,0.4,1,2,134.109,261307,4,feelgood
977,22QhcxdbUZhmsefzYzAHCK,Kiss The Dirt (Falling Down The Mountain),INXS,69,australian rock,Listen Like Thieves (Remastered),50,0.524,0.735,0.645,-5.627,0.0424,0.0361,7.27e-05,0.0937,1,11,115.63,234440,4,feelgood
978,51KKQAgYFoJHgVIuJWHdHb,Graceland,Paul Simon,67,classic rock,Graceland (25th Anniversary Deluxe Edition),64,0.848,0.705,0.732,-9.271,0.0349,0.626,0.00068,0.0813,1,9,117.925,291200,4,feelgood
979,1jDJFeK9x3OZboIAHsY9k2,I'm Still Standing,Elton John,84,glam rock,Too Low For Zero,84,0.772,0.904,0.504,-6.863,0.179,0.356,0.121,0.14,1,6,176.808,183440,4,feelgood
980,2m0M7YqCy4lXfedh18qd8N,Into the Groove,Madonna,76,dance pop,Celebration (double disc version),65,0.804,0.856,0.729,-4.164,0.035,0.0658,0.00832,0.0691,0,10,116.467,285093,4,feelgood
981,35k31HZI4z9PbBOioaI4dZ,Working for the Weekend,Loverboy,54,album rock,Get Lucky,67,0.774,0.766,0.515,-12.768,0.0343,0.0249,0.00103,0.455,1,7,146.911,221000,4,feelgood
982,4cVHMHgmWgudD399ZdhQ3L,Let's Dance - 2002 Remaster,David Bowie,76,art rock,Let's Dance,63,0.794,0.641,0.654,-9.771,0.0482,0.00535,0.00321,0.209,1,8,114.696,247600,4,feelgood
983,3BGbqEDio3ocx1v4egIYr6,Walk Like an Egyptian,The Bangles,61,album rock,Different Light,60,0.757,0.788,0.711,-14.705,0.0825,0.0117,2.05e-06,0.311,1,11,103.172,204560,4,feelgood
984,4ZhPLoMzZwewHLLjV1J15c,99 Luftballons,Nena,61,german pop,Nena,73,0.504,0.555,0.575,-7.495,0.0453,0.103,1.3e-06,0.111,1,4,95.361,232467,4,feelgood
985,2hvOsGJc6qll4WzW8Ljqc3,Brass in Pocket - 2006 Remaster,Pretenders,63,album rock,Pretenders (Expanded & Remastered),64,0.907,0.703,0.751,-5.687,0.0287,0.368,0.00123,0.196,1,9,97.931,185960,4,feelgood
986,44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic,The Police,74,album rock,Ghost In The Machine (Remastered 2003),74,0.429,0.768,0.558,-9.997,0.0343,0.121,0.0626,0.124,1,2,81.909,260573,4,feelgood
987,7KokYm8cMIXCsGVmUvKtqf,Karma,Taylor Swift,100,pop,Midnights,88,0.0969,0.62,0.642,-7.091,0.0666,0.0734,0.0,0.483,1,8,90.02,204852,4,feelgood
988,1l4iQsOZ5sOXZPMQLvouaB,Coast (feat. Anderson .Paak),Hailee Steinfeld,71,dance pop,Coast,77,0.84,0.875,0.701,-4.1,0.0757,0.0262,7.32e-06,0.137,1,11,111.976,166720,4,feelgood
989,1qEmFfgcLObUfQm0j1W2CK,Late Night Talking,Harry Styles,89,pop,Harry's House,90,0.901,0.728,0.714,-4.595,0.0468,0.298,0.0,0.106,1,10,114.996,177955,4,feelgood
990,4MTmAFWHpvB9kPMSRgLFRp,WHERE WE ARE,The Lumineers,76,folk-pop,BRIGHTSIDE,62,0.363,0.507,0.573,-8.084,0.0342,0.759,1.37e-06,0.377,1,11,123.183,172800,4,feelgood
991,2rmwqU7yzTvzkiaRV53DpT,2 Be Loved (Am I Ready),Lizzo,78,escape room,Special,83,0.915,0.769,0.721,-4.111,0.105,0.0922,0.0,0.0817,1,7,155.932,187108,4,feelgood
992,5c6lM2zjAF6MFoD8C1hiBr,Clarity,Vance Joy,74,folk-pop,Clarity,67,0.62,0.873,0.552,-6.065,0.0464,0.00137,0.000273,0.0966,1,0,125.059,227240,4,feelgood
993,0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),Post Malone,87,dfw rap,Twelve Carat Toothache,89,0.472,0.67,0.733,-6.009,0.0751,0.121,0.0,0.121,1,5,100.964,192841,4,feelgood
994,1QxIFMs4M8qd5cbJJu80v4,Skyline,Khalid,85,pop,Skyline,75,0.752,0.653,0.733,-6.094,0.0391,0.0179,0.0218,0.184,1,11,119.996,182895,5,feelgood
995,72yP0DUlWPyH8P7IoxskwN,Hold Me Closer,Elton John,84,glam rock,Hold Me Closer,86,0.486,0.75,0.667,-4.602,0.0906,0.0746,0.000198,0.197,1,0,126.041,202246,4,feelgood
996,4LRPiXqCikLlN15c3yImP7,As It Was,Harry Styles,89,pop,As It Was,93,0.662,0.731,0.52,-5.338,0.0557,0.342,0.00101,0.311,0,6,173.93,167303,4,feelgood
997,07MDkzWARZaLEdKxo6yArG,Meet Me At Our Spot,THE ANXIETY,62,modern alternative pop,THE ANXIETY,79,0.399,0.47,0.773,-7.93,0.0299,0.0153,0.000193,0.0851,1,2,94.995,162680,4,feelgood
998,3BLWGYOcy1svvsBByeFxLh,Wonder Woman,John Legend,77,neo soul,LEGEND,69,0.336,0.476,0.628,-4.947,0.0352,0.417,0.0,0.121,1,0,147.915,168562,4,feelgood
999,4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,OneRepublic,84,piano rock,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",95,0.825,0.797,0.704,-5.927,0.0475,0.0826,0.000745,0.0546,1,0,139.994,148486,4,feelgood
1000,0T5iIrXA4p5GsubkhuBIKV,Until I Found You,Stephen Sanchez,76,gen z singer-songwriter,Until I Found You,88,0.227,0.508,0.539,-6.05,0.0288,0.727,0.0,0.174,1,10,101.358,177720,3,feelgood
1001,38XLUjlR84JEwK0SOvX77a,Let's go to Hell,Tai Verdes,69,modern indie pop,Let's go to Hell,66,0.905,0.798,0.782,-5.07,0.0337,0.141,0.0,0.685,0,4,127.89,152182,4,feelgood
1002,1PckUlxKqWQs3RlWXVBLw3,About Damn Time,Lizzo,78,escape room,About Damn Time,86,0.722,0.743,0.836,-6.305,0.0656,0.0995,0.0,0.335,0,10,108.966,191822,4,feelgood
1003,0Bm2kjXM4w6JlwS6jpTmfO,Don't I Make It Look Easy,Meghan Trainor,82,dance pop,Don't I Make It Look Easy,71,0.829,0.742,0.628,-4.51,0.0668,0.0624,0.0,0.274,1,0,148.756,154888,4,feelgood
1004,0kWQn0wLok1lawHAkGSMW9,I Like That,Bazzi,72,dance pop,Infinite Dream,69,0.68,0.692,0.665,-5.431,0.112,0.172,0.0,0.191,0,6,74.474,158084,4,feelgood
1005,6sZo5nJIsFWXefRCCexpx0,Never Gonna Not Dance Again,P!nk,79,dance pop,Never Gonna Not Dance Again,77,0.769,0.802,0.668,-4.005,0.0917,0.0273,0.0,0.163,0,5,113.796,225789,4,feelgood
1006,68EkhVWIeULhHxcbi1QhzK,World's Smallest Violin,AJR,75,modern rock,OK ORCHESTRA,79,0.684,0.697,0.68,-7.01,0.0484,0.121,0.0,0.661,1,5,116.033,180747,4,feelgood
1007,4svaKoxMMP7ImmKrD5hfQu,Victoria's Secret,Jax,66,gen z singer-songwriter,Victoria’s Secret,80,0.517,0.556,0.586,-7.639,0.0592,0.00655,0.0,0.0836,1,6,167.018,176125,4,feelgood
1008,5lHxARJJrZc3ss4ZVmGWfz,Big Energy,Latto,71,pop,Big Energy,64,0.787,0.81,0.935,-3.838,0.117,0.0401,0.0,0.349,0,11,106.028,173182,4,feelgood
1009,21H0pUV2uPIPcFnFhgTBjo,Woke Up in Love,Kygo,79,edm,Woke Up in Love,77,0.188,0.585,0.643,-5.994,0.0369,0.225,0.0,0.0927,1,2,106.015,216873,4,feelgood
1010,10xV5l9nhLvFpR8mqzs0bL,Numb,Marshmello,82,brostep,Numb,85,0.632,0.774,0.912,-4.673,0.0455,0.121,0.0127,0.101,0,0,119.966,155589,4,feelgood
1011,4zrKN5Sv8JS5mqnbVcsul7,Celestial,Ed Sheeran,90,pop,Celestial,84,0.501,0.852,0.574,-1.248,0.0397,0.0529,0.0,0.161,1,2,123.038,209027,4,feelgood
1012,2HvtedoEeymVWrBPyAMNwZ,SUPERBLOOM,MisterWives,59,electropop,SUPERBLOOM,67,0.716,0.889,0.558,-3.945,0.102,0.191,0.000387,0.328,1,8,170.102,213547,4,feelgood
1013,0ohcCrxZkBfFbkuRPOZQZX,dancing in the kitchen,LANY,75,la pop,dancing in the kitchen,70,0.299,0.736,0.619,-7.651,0.0425,0.0328,0.0,0.0864,1,11,93.993,208600,4,feelgood
1014,6w8ZPYdnGajyfPddTWdthN,Can I Get It,Adele,84,british soul,30,73,0.536,0.68,0.703,-6.118,0.0431,0.0171,0.0,0.178,0,9,97.985,210384,4,feelgood
1015,2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,BØRNS,66,modern rock,Dopamine,81,0.518,0.797,0.611,-7.627,0.0533,0.00543,0.00137,0.26,0,6,120.041,218107,4,feelgood
1016,0mBP9X2gPCuapvpZ7TGDk3,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,83,dance pop,Left and Right (Feat. Jung Kook of BTS),87,0.719,0.592,0.881,-4.898,0.0324,0.619,1.32e-05,0.0901,1,2,101.058,154487,4,feelgood
1017,3o9kpgkIcffx0iSwxhuNI2,Numb Little Bug,Em Beihold,67,alt z,Numb Little Bug,76,0.638,0.527,0.742,-6.892,0.0769,0.327,0.0,0.25,0,8,84.974,169238,4,feelgood
1018,4h4QlmocP3IuwYEj2j14p8,Sunroof,Nicky Youre,72,pop,Sunroof,89,0.842,0.714,0.768,-5.11,0.0401,0.352,0.0,0.15,1,10,131.443,163026,4,feelgood
1019,76OGwb5RA9h4FxQPT33ekc,SNAP,Rosa Linn,76,alt z,SNAP,92,0.525,0.636,0.565,-8.198,0.0638,0.107,9.9e-06,0.447,1,0,170.01,179551,4,feelgood
1020,5Ne1q9Hv3l2NHBA3Agt8WT,Wave of You,Surfaces,69,bedroom soul,Wave of You,68,0.346,0.656,0.695,-6.038,0.0489,0.057,0.0,0.267,1,1,90.986,213842,4,feelgood
1021,02MWAaffLxlfxAUY7c5dvx,Heat Waves,Glass Animals,78,gauze pop,Dreamland (+ Bonus Levels),87,0.531,0.525,0.761,-6.9,0.0944,0.44,6.7e-06,0.0921,1,11,80.87,238805,4,feelgood
1022,4N5s8lPTsjI9EGP7K4SXzB,Green Green Grass,George Ezra,73,folk-pop,Gold Rush Kid,73,0.8,0.738,0.685,-4.413,0.0595,0.0695,0.0,0.128,1,8,112.972,167614,4,feelgood
1023,0QHEIqNKsMoOY5urbzN48u,Made You Look,Meghan Trainor,82,dance pop,Takin' It Back,93,0.884,0.525,0.838,-3.562,0.0665,0.345,1.92e-06,0.0771,1,10,144.981,134256,4,feelgood
1024,6f5ExP43esnvdKPddwKXJH,Better Days (NEIKED x Mae Muller x Polo G),NEIKED,66,dance pop,Better Days (NEIKED x Mae Muller x Polo G),80,0.699,0.671,0.717,-5.077,0.0337,0.0018,2.54e-06,0.0921,0,0,110.054,160657,4,feelgood
1025,1yTTMcUhL7rtz08Dsgb7Qb,The Bones - with Hozier,Maren Morris,72,contemporary country,The Bones (with Hozier),69,0.355,0.597,0.561,-6.0,0.0405,0.286,0.0,0.0979,0,11,76.826,197299,4,feelgood
1026,4Hn4zAkBUaNnT8m9p7cYaf,Joy,Andy Grammer,69,dance pop,Joy,65,0.233,0.793,0.675,-6.0,0.157,0.108,0.0,0.103,1,2,111.907,193621,4,feelgood
1027,37BZB0z9T8Xu7U3e65qxFy,Save Your Tears (with Ariana Grande) (Remix),The Weeknd,93,canadian contemporary r&b,Save Your Tears (Remix),83,0.593,0.825,0.65,-4.645,0.0325,0.0215,2.44e-05,0.0936,1,0,118.091,191014,4,feelgood
1028,5r43qanLhUCdBj8HN3fa6B,Sunshine,OneRepublic,84,piano rock,Sunshine,81,0.774,0.875,0.697,-4.621,0.034,0.137,0.0,0.28,1,5,140.069,163855,4,feelgood
1029,3ddNKnYpVx0uI8vcwbTQ5Y,Sheesh!,Surfaces,69,bedroom soul,Sheesh!,66,0.801,0.832,0.743,-3.937,0.0611,0.161,0.0,0.0925,1,5,149.951,148847,4,feelgood
1030,1jEBSDN5vYViJQr78W7jr2,Light Switch,Charlie Puth,83,dance pop,CHARLIE,81,0.905,0.627,0.689,-5.692,0.308,0.105,0.000321,0.0905,1,6,184.008,187704,4,feelgood
1031,45BZcKdKl8OXpuGSlSvEun,Love Again,Dua Lipa,87,dance pop,Future Nostalgia,59,0.507,0.634,0.66,-5.715,0.0339,0.00174,3.17e-05,0.1,0,11,116.011,258004,4,feelgood
1032,0mA7zotmg2ZFMRALljdZsS,Cloudy Day,Tones And I,70,australian pop,Cloudy Day,67,0.366,0.776,0.705,-6.096,0.0445,0.0643,2.81e-06,0.0246,1,4,116.011,185304,4,feelgood
1033,5902W4uHWzhtOff1UK7the,When I’m Gone (with Katy Perry),Alesso,75,dance pop,When I’m Gone (with Katy Perry),78,0.615,0.886,0.685,-4.179,0.034,0.028,0.0,0.481,1,0,125.034,161267,4,feelgood
1034,4ja2gzrNh9VNigzoXfmbwD,Mariposa,Peach Tree Rascals,60,indie r&b,Mariposa,73,0.421,0.525,0.676,-5.88,0.028,0.617,0.0,0.356,1,9,112.011,210000,4,feelgood
1035,1sx0XsWUusUoPstbvokZjP,A-O-K,Tai Verdes,69,modern indie pop,TV,75,0.862,0.626,0.731,-6.919,0.0805,0.125,0.0,0.183,1,11,82.488,173640,4,feelgood
1036,6I0KEvFfWszVJiCy5hum4V,Let's Fall in Love for the Night,FINNEAS,69,alt z,Blood Harmony,73,0.374,0.408,0.737,-7.941,0.104,0.802,0.0,0.171,1,5,127.918,190348,4,feelgood
1037,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,Lil Nas X,82,lgbtq+ hip hop,MONTERO,85,0.546,0.846,0.737,-4.51,0.22,0.00614,0.0,0.0486,0,1,87.981,143901,4,feelgood
1038,7rpNuuoMbid56XkDsx2FjE,Black And White,Niall Horan,75,dance pop,Heartbreak Weather,71,0.239,0.582,0.443,-6.02,0.0482,0.0301,0.0,0.127,1,2,147.589,193090,4,feelgood
1039,6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,Elton John,84,glam rock,Cold Heart (PNAU Remix),86,0.942,0.798,0.796,-6.312,0.0317,0.034,4.19e-05,0.0952,1,1,116.032,202735,4,feelgood
